filename,width,height,class,xmin,ymin,xmax,ymax,image_id
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.630.png,800,600,robot,450,1,500,61,4794
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.630.png,800,600,goalpost,315,1,331,33,4794
./Dataset/blob/dataset/opx_frame001570.jpg,640,480,robot,248,304,319,348,4795
./Dataset/blob/dataset/opx_frame001570.jpg,640,480,ball,254,373,318,434,4795
./Dataset/blob/dataset/opx_frame001570.jpg,640,480,goalpost,380,31,388,72,4795
./Dataset/blob/dataset/opx_frame003065.jpg,640,480,ball,292,398,360,461,4796
./Dataset/blob/dataset/opx_frame003065.jpg,640,480,goalpost,272,21,280,68,4796
./Dataset/blob/dataset/opx_frame003065.jpg,640,480,goalpost,143,31,151,86,4796
./Dataset/blob/dataset/output_iHOP__0156.png,540,360,ball,81,122,139,178,4797
./Dataset/blob/dataset/output_iHOP__0156.png,540,360,robot,318,1,425,275,4797
./Dataset/blob/dataset/output_iHOP__0156.png,540,360,goalpost,146,1,186,114,4797
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.290.png,800,600,ball,357,268,404,310,4798
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.290.png,800,600,goalpost,458,147,473,250,4798
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.290.png,800,600,goalpost,296,134,312,254,4798
./Dataset/blob/dataset/bs10_leipzig_robocup16_006.380.png,800,600,ball,557,298,729,451,4799
./Dataset/blob/dataset/bs08_leipzig_robocup16_003.710.png,800,600,ball,509,198,536,217,4800
./Dataset/blob/dataset/bs08_leipzig_robocup16_003.710.png,800,600,goalpost,328,93,346,211,4800
./Dataset/blob/dataset/bs08_leipzig_robocup16_003.710.png,800,600,goalpost,496,96,509,205,4800
./Dataset/blob/dataset/00120.jpg,640,480,robot,259,221,319,343,4801
./Dataset/blob/dataset/00120.jpg,640,480,robot,418,281,461,343,4801
./Dataset/blob/dataset/00120.jpg,640,480,robot,18,293,83,390,4801
./Dataset/blob/dataset/00120.jpg,640,480,goalpost,244,206,253,299,4801
./Dataset/blob/dataset/2019-05-24-19-04-16.png,640,480,ball,186,79,222,112,4802
./Dataset/blob/dataset/2019-05-24-19-04-16.png,640,480,goalpost,428,47,450,122,4802
./Dataset/blob/dataset/2019-05-24-19-04-16.png,640,480,robot,567,202,617,361,4802
./Dataset/blob/dataset/2019-05-24-19-04-16.png,640,480,ball,491,83,523,112,4802
./Dataset/blob/dataset/2019-05-24-19-04-16.png,640,480,goalpost,2,95,19,132,4802
./Dataset/blob/dataset/bs06_leipzig_robocup16_001.910.png,800,600,ball,232,435,288,491,4803
./Dataset/blob/dataset/bs06_leipzig_robocup16_001.910.png,800,600,goalpost,33,23,117,548,4803
./Dataset/blob/dataset/bs06_leipzig_robocup16_001.910.png,800,600,goalpost,463,116,508,390,4803
./Dataset/blob/dataset/bs03_leipzig_robocup16_euroball61.png,800,600,ball,205,352,267,415,4804
./Dataset/blob/dataset/bs03_leipzig_robocup16_euroball61.png,800,600,robot,116,161,216,427,4804
./Dataset/blob/dataset/opx_frame004510.jpg,640,480,goalpost,455,85,462,126,4805
./Dataset/blob/dataset/opx_frame004510.jpg,640,480,goalpost,303,35,311,74,4805
./Dataset/blob/dataset/opx_frame004510.jpg,640,480,ball,271,130,299,157,4805
./Dataset/blob/dataset/bs13_leipzig_robocup16_009.210.png,800,600,ball,580,482,647,551,4806
./Dataset/blob/dataset/bs13_leipzig_robocup16_009.210.png,800,600,robot,286,240,343,303,4806
./Dataset/blob/dataset/bs13_leipzig_robocup16_009.210.png,800,600,goalpost,152,125,180,271,4806
./Dataset/blob/dataset/output_iHOP__0092_copy.png,540,360,ball,121,158,166,212,4807
./Dataset/blob/dataset/output_iHOP__0092_copy.png,540,360,robot,116,1,248,252,4807
./Dataset/blob/dataset/output_iHOP__0092_copy.png,540,360,goalpost,93,1,131,137,4807
./Dataset/blob/dataset/opx_frame002920.jpg,640,480,ball,257,360,318,420,4808
./Dataset/blob/dataset/opx_frame001260.jpg,640,480,robot,192,360,263,404,4809
./Dataset/blob/dataset/opx_frame001260.jpg,640,480,ball,211,391,276,453,4809
./Dataset/blob/dataset/opx_frame001260.jpg,640,480,goalpost,185,52,195,83,4809
./Dataset/blob/dataset/00254.jpg,640,480,ball,272,26,283,36,4810
./Dataset/blob/dataset/00254.jpg,640,480,robot,290,24,321,62,4810
./Dataset/blob/dataset/00254.jpg,640,480,robot,352,20,389,58,4810
./Dataset/blob/dataset/00254.jpg,640,480,robot,117,41,165,87,4810
./Dataset/blob/dataset/00254.jpg,640,480,goalpost,239,3,243,33,4810
./Dataset/blob/dataset/00254.jpg,640,480,goalpost,296,1,303,35,4810
./Dataset/blob/dataset/opx_frame005020.jpg,640,480,goalpost,165,242,176,282,4811
./Dataset/blob/dataset/opx_frame005020.jpg,640,480,goalpost,398,328,411,375,4811
./Dataset/blob/dataset/opx_frame005020.jpg,640,480,ball,150,428,216,478,4811
./Dataset/blob/dataset/bs05_leipzig_robocup16_000.790.png,800,600,ball,74,472,174,576,4812
./Dataset/blob/dataset/bs05_leipzig_robocup16_000.790.png,800,600,goalpost,71,1,99,252,4812
./Dataset/blob/dataset/bs05_leipzig_robocup16_000.790.png,800,600,goalpost,436,1,468,254,4812
./Dataset/blob/dataset/bs08_leipzig_robocup16_004.000.png,800,600,ball,162,174,191,197,4813
./Dataset/blob/dataset/bs08_leipzig_robocup16_004.000.png,800,600,goalpost,519,96,549,207,4813
./Dataset/blob/dataset/bs08_leipzig_robocup16_004.000.png,800,600,goalpost,361,74,383,195,4813
./Dataset/blob/dataset/bnebg_euro_ball_game_1_f_00121.png,800,600,ball,393,245,426,278,4814
./Dataset/blob/dataset/bnebg_euro_ball_game_1_f_00121.png,800,600,robot,336,191,391,253,4814
./Dataset/blob/dataset/bnebg_euro_ball_game_1_f_00121.png,800,600,robot,391,272,494,319,4814
./Dataset/blob/dataset/bnebg_euro_ball_game_1_f_00121.png,800,600,robot,415,174,475,278,4814
./Dataset/blob/dataset/2018-06-17-15-17-34_.png,640,480,goalpost,219,97,241,258,4815
./Dataset/blob/dataset/2018-06-17-15-17-34_.png,640,480,ball,350,247,371,272,4815
./Dataset/blob/dataset/2018-06-17-15-17-34_.png,640,480,goalpost,455,238,472,275,4815
./Dataset/blob/dataset/bs10_leipzig_robocup16_000.030.png,800,600,ball,364,331,396,363,4816
./Dataset/blob/dataset/bs10_leipzig_robocup16_000.030.png,800,600,goalpost,297,229,309,324,4816
./Dataset/blob/dataset/opx_frame004705.jpg,640,480,goalpost,570,159,577,200,4817
./Dataset/blob/dataset/opx_frame004705.jpg,640,480,goalpost,369,45,377,89,4817
./Dataset/blob/dataset/opx_frame004705.jpg,640,480,ball,289,230,338,279,4817
./Dataset/blob/dataset/bs09_leipzig_robocup16_004.940.png,800,600,ball,382,353,436,410,4818
./Dataset/blob/dataset/00072.jpg,640,480,ball,408,220,452,264,4819
./Dataset/blob/dataset/00072.jpg,640,480,robot,448,58,583,310,4819
./Dataset/blob/dataset/00072.jpg,640,480,robot,165,31,282,299,4819
./Dataset/blob/dataset/00072.jpg,640,480,goalpost,370,49,381,162,4819
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.420.png,800,600,ball,639,344,721,427,4820
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.420.png,800,600,robot,689,143,763,253,4820
./Dataset/blob/dataset/opx_frame003045.jpg,640,480,ball,295,397,359,459,4821
./Dataset/blob/dataset/opx_frame003045.jpg,640,480,goalpost,219,33,227,80,4821
./Dataset/blob/dataset/opx_frame003045.jpg,640,480,goalpost,93,60,101,115,4821
./Dataset/blob/dataset/2018-06-17-23-07-54_.png,640,480,ball,302,289,371,358,4822
./Dataset/blob/dataset/2018-06-17-23-07-54_.png,640,480,ball,474,92,506,126,4822
./Dataset/blob/dataset/2018-06-17-23-07-54_.png,640,480,ball,87,111,120,143,4822
./Dataset/blob/dataset/2018-06-17-23-07-54_.png,640,480,robot,394,11,425,51,4822
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.310.png,800,600,ball,300,28,400,128,4823
./Dataset/blob/dataset/frame0312.jpg,640,480,goalpost,292,181,302,212,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,goalpost,465,212,473,238,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,425,313,478,354,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,ball,518,350,551,382,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,157,219,174,236,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,140,229,162,246,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,123,236,146,254,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,100,248,130,267,4824
./Dataset/blob/dataset/frame0312.jpg,640,480,robot,18,280,61,309,4824
./Dataset/blob/dataset/00197.jpg,640,480,ball,267,362,306,399,4825
./Dataset/blob/dataset/00197.jpg,640,480,robot,418,281,460,343,4825
./Dataset/blob/dataset/00197.jpg,640,480,robot,145,287,195,353,4825
./Dataset/blob/dataset/00197.jpg,640,480,robot,22,291,83,392,4825
./Dataset/blob/dataset/00197.jpg,640,480,goalpost,245,205,254,299,4825
./Dataset/blob/dataset/opx_frame001530.jpg,640,480,robot,240,339,311,383,4826
./Dataset/blob/dataset/opx_frame001530.jpg,640,480,ball,249,383,313,444,4826
./Dataset/blob/dataset/opx_frame001530.jpg,640,480,goalpost,388,28,396,69,4826
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.590.png,800,600,ball,407,77,481,152,4827
./Dataset/blob/dataset/opx_frame003735.jpg,640,480,robot,209,386,283,441,4828
./Dataset/blob/dataset/opx_frame003735.jpg,640,480,goalpost,194,45,202,84,4828
./Dataset/blob/dataset/00134.jpg,640,480,ball,303,304,322,326,4829
./Dataset/blob/dataset/00134.jpg,640,480,goalpost,232,200,246,320,4829
./Dataset/blob/dataset/00134.jpg,640,480,goalpost,323,202,336,314,4829
./Dataset/blob/dataset/bs12_leipzig_robocup16_008.280.png,800,600,ball,199,374,284,456,4830
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.280.png,800,600,ball,386,125,477,218,4831
./Dataset/blob/dataset/bs06_leipzig_robocup16_002.300.png,800,600,ball,226,167,283,224,4832
./Dataset/blob/dataset/bs06_leipzig_robocup16_002.300.png,800,600,goalpost,274,1,327,182,4832
./Dataset/blob/dataset/bnebg_euro_ball_game_1_k_00111.png,800,600,ball,323,275,358,316,4833
./Dataset/blob/dataset/bnebg_euro_ball_game_1_k_00111.png,800,600,robot,312,212,363,256,4833
./Dataset/blob/dataset/bnebg_euro_ball_game_1_k_00111.png,800,600,robot,110,174,181,305,4833
./Dataset/blob/dataset/bnebg_euro_ball_game_1_k_00111.png,800,600,goalpost,739,71,799,359,4833
./Dataset/blob/dataset/bnebg_euro_ball_game_1_k_00111.png,800,600,goalpost,562,1,717,598,4833
./Dataset/blob/dataset/2018-06-13-18-50-06.png,640,480,goalpost,154,109,160,175,4834
./Dataset/blob/dataset/output_iHOP__0024_copy.png,540,360,robot,358,88,455,339,4835
./Dataset/blob/dataset/output_iHOP__0024_copy.png,540,360,goalpost,479,1,511,271,4835
./Dataset/blob/dataset/output_iHOP__0024_copy.png,540,360,goalpost,212,212,232,252,4835
./Dataset/blob/dataset/opx_frame003165.jpg,640,480,ball,283,368,346,429,4836
./Dataset/blob/dataset/opx_frame003165.jpg,640,480,goalpost,349,22,357,69,4836
./Dataset/blob/dataset/opx_frame003165.jpg,640,480,goalpost,222,1,230,56,4836
./Dataset/blob/dataset/opx_frame003165.jpg,640,480,robot,60,359,122,442,4836
./Dataset/blob/dataset/opx_frame004800.jpg,640,480,goalpost,491,125,498,166,4837
./Dataset/blob/dataset/opx_frame004800.jpg,640,480,goalpost,250,59,258,103,4837
./Dataset/blob/dataset/opx_frame004800.jpg,640,480,ball,216,315,275,376,4837
./Dataset/blob/dataset/frame0338.jpg,640,480,goalpost,293,184,302,217,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,goalpost,470,206,478,236,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,440,299,480,331,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,ball,198,232,215,253,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,158,230,176,247,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,141,240,165,259,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,130,248,146,266,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,102,259,127,283,4838
./Dataset/blob/dataset/frame0338.jpg,640,480,robot,27,285,61,320,4838
./Dataset/blob/dataset/bs15_leipzig_robocup16_010.820.png,800,600,ball,491,23,560,90,4839
./Dataset/blob/dataset/output_NTR2016QV_0274.png,540,360,ball,346,169,422,250,4840
./Dataset/blob/dataset/output_NTR2016QV_0274.png,540,360,robot,183,1,392,347,4840
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,ball,577,211,611,238,4841
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,robot,614,139,668,253,4841
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,robot,265,142,323,261,4841
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,goalpost,87,1,132,321,4841
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,goalpost,369,1,399,221,4841
./Dataset/blob/dataset/bnebg_euro_ball_game_1_d_00031.png,800,600,robot,444,87,481,180,4841
./Dataset/blob/dataset/opx_frame001000.jpg,640,480,goalpost,379,47,387,79,4842
./Dataset/blob/dataset/opx_frame001000.jpg,640,480,robot,276,179,337,213,4842
./Dataset/blob/dataset/opx_frame001000.jpg,640,480,ball,304,245,350,294,4842
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.360.png,800,600,ball,370,274,416,320,4843
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.360.png,800,600,goalpost,403,144,418,259,4843
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.360.png,800,600,goalpost,565,148,582,257,4843
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.390.png,800,600,ball,527,408,600,483,4844
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.390.png,800,600,robot,593,235,660,338,4844
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.390.png,800,600,goalpost,742,77,780,298,4844
./Dataset/blob/dataset/opx_frame003785.jpg,640,480,robot,283,372,357,427,4845
./Dataset/blob/dataset/2018-06-13-18-49-25.png,640,480,robot,303,163,360,237,4846
./Dataset/blob/dataset/2018-06-13-18-49-25.png,640,480,goalpost,367,177,390,227,4846
./Dataset/blob/dataset/2018-06-13-18-49-25.png,640,480,ball,89,402,147,462,4846
./Dataset/blob/dataset/2018-06-13-18-49-25.png,640,480,goalpost,66,135,73,185,4846
./Dataset/blob/dataset/bs05_leipzig_robocup16_001.120.png,800,600,ball,634,281,696,347,4847
./Dataset/blob/dataset/bs05_leipzig_robocup16_001.120.png,800,600,goalpost,288,1,300,43,4847
./Dataset/blob/dataset/bs05_leipzig_robocup16_001.120.png,800,600,goalpost,457,1,472,50,4847
./Dataset/blob/dataset/opx_frame002435.jpg,640,480,ball,295,370,360,433,4848
./Dataset/blob/dataset/opx_frame002435.jpg,640,480,robot,181,331,254,409,4848
./Dataset/blob/dataset/opx_frame002690.jpg,640,480,ball,255,397,322,460,4849
./Dataset/blob/dataset/opx_frame002690.jpg,640,480,robot,143,378,216,456,4849
./Dataset/blob/dataset/opx_frame002690.jpg,640,480,goalpost,49,109,56,147,4849
./Dataset/blob/dataset/bn_ball_move_1_01001.png,800,600,ball,38,144,100,200,4850
./Dataset/blob/dataset/bn_ball_move_1_01001.png,800,600,goalpost,381,1,405,13,4850
./Dataset/blob/dataset/2018-06-17-23-06-58_.png,640,480,ball,311,195,368,251,4851
./Dataset/blob/dataset/2018-06-17-23-06-58_.png,640,480,ball,458,72,484,99,4851
./Dataset/blob/dataset/2018-06-17-23-06-58_.png,640,480,ball,113,85,143,113,4851
./Dataset/blob/dataset/2018-06-17-23-06-58_.png,640,480,robot,387,1,418,41,4851
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.270.png,800,600,ball,471,256,508,297,4852
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.270.png,800,600,goalpost,469,134,485,242,4852
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.270.png,800,600,goalpost,308,122,325,242,4852
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.250.png,800,600,ball,668,216,747,283,4853
./Dataset/blob/dataset/bn_ball_move_1_00681.png,800,600,ball,615,178,668,235,4854
./Dataset/blob/dataset/bn_ball_move_1_00681.png,800,600,goalpost,293,1,320,63,4854
./Dataset/blob/dataset/bn_ball_move_1_00681.png,800,600,goalpost,695,26,709,72,4854
./Dataset/blob/dataset/opx_frame001985.jpg,640,480,ball,297,285,350,339,4856
./Dataset/blob/dataset/opx_frame001985.jpg,640,480,goalpost,548,111,557,153,4856
./Dataset/blob/dataset/bs10_leipzig_robocup16_006.120.png,800,600,ball,571,232,633,287,4857
./Dataset/blob/dataset/bs10_leipzig_robocup16_006.120.png,800,600,goalpost,81,27,111,237,4857
./Dataset/blob/dataset/bs13_leipzig_robocup16_009.100.png,800,600,ball,362,93,403,133,4858
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.020.png,800,600,ball,529,209,580,273,4859
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.020.png,800,600,goalpost,485,37,509,229,4859
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.020.png,800,600,goalpost,187,35,212,232,4859
./Dataset/blob/dataset/2019-06-21-17-26-20_.png,640,480,robot,312,357,398,452,4860
./Dataset/blob/dataset/2019-06-21-17-26-20_.png,640,480,goalpost,215,45,240,92,4860
./Dataset/blob/dataset/2019-06-21-17-26-20_.png,640,480,goalpost,420,59,439,112,4860
./Dataset/blob/dataset/bs12_leipzig_robocup16_008.220.png,800,600,ball,310,226,358,275,4861
./Dataset/blob/dataset/bs12_leipzig_robocup16_008.220.png,800,600,robot,1,124,55,270,4861
./Dataset/blob/dataset/bs02_jun16_seq_pos_000.821.png,800,600,ball,469,266,534,333,4862
./Dataset/blob/dataset/bs15_leipzig_robocup16_011.400.png,800,600,ball,117,356,191,434,4863
./Dataset/blob/dataset/bs15_leipzig_robocup16_011.400.png,800,600,robot,381,175,443,261,4863
./Dataset/blob/dataset/bs15_leipzig_robocup16_011.400.png,800,600,goalpost,573,8,618,244,4863
./Dataset/blob/dataset/bneb_euro_ball_01_c_00221.png,800,600,ball,118,123,211,215,4864
./Dataset/blob/dataset/bneb_euro_ball_01_c_00221.png,800,600,robot,742,1,798,199,4864
./Dataset/blob/dataset/bs12_leipzig_robocup16_007.720.png,800,600,ball,283,4,358,87,4865
./Dataset/blob/dataset/bneb_euro_ball_01_c_00691.png,800,600,ball,459,182,587,310,4866
./Dataset/blob/dataset/00189.jpg,640,480,ball,295,291,310,306,4867
./Dataset/blob/dataset/00189.jpg,640,480,robot,77,207,289,479,4867
./Dataset/blob/dataset/00189.jpg,640,480,robot,22,292,82,392,4867
./Dataset/blob/dataset/00189.jpg,640,480,robot,417,279,461,340,4867
./Dataset/blob/dataset/00189.jpg,640,480,goalpost,246,206,253,298,4867
./Dataset/blob/dataset/00189.jpg,640,480,goalpost,320,206,329,299,4867
./Dataset/blob/dataset/00214.jpg,640,480,ball,204,356,294,444,4868
./Dataset/blob/dataset/00214.jpg,640,480,robot,134,39,189,102,4868
./Dataset/blob/dataset/00214.jpg,640,480,robot,15,93,83,185,4868
./Dataset/blob/dataset/00214.jpg,640,480,goalpost,238,1,248,37,4868
./Dataset/blob/dataset/00214.jpg,640,480,goalpost,318,2,329,34,4868
./Dataset/blob/dataset/00096.jpg,640,480,ball,296,287,311,306,4869
./Dataset/blob/dataset/00096.jpg,640,480,robot,349,238,400,394,4869
./Dataset/blob/dataset/00096.jpg,640,480,robot,418,281,454,343,4869
./Dataset/blob/dataset/00096.jpg,640,480,robot,19,295,87,387,4869
./Dataset/blob/dataset/00096.jpg,640,480,goalpost,246,204,253,298,4869
./Dataset/blob/dataset/00096.jpg,640,480,goalpost,319,208,329,297,4869
./Dataset/blob/dataset/opx_frame005015.jpg,640,480,goalpost,242,225,253,265,4870
./Dataset/blob/dataset/opx_frame005015.jpg,640,480,goalpost,474,316,487,363,4870
./Dataset/blob/dataset/opx_frame002660.jpg,640,480,ball,310,390,374,451,4871
./Dataset/blob/dataset/opx_frame002660.jpg,640,480,robot,174,356,247,434,4871
./Dataset/blob/dataset/opx_frame005305.jpg,640,480,goalpost,183,154,196,196,4872
./Dataset/blob/dataset/opx_frame005305.jpg,640,480,goalpost,585,261,598,308,4872
./Dataset/blob/dataset/opx_frame005305.jpg,640,480,ball,237,278,291,335,4872
./Dataset/blob/dataset/00235.jpg,640,480,ball,408,220,455,264,4873
./Dataset/blob/dataset/00235.jpg,640,480,robot,325,65,372,209,4873
./Dataset/blob/dataset/00235.jpg,640,480,robot,250,59,313,206,4873
./Dataset/blob/dataset/00235.jpg,640,480,goalpost,251,3,266,151,4873
./Dataset/blob/dataset/00235.jpg,640,480,goalpost,372,1,384,161,4873
./Dataset/blob/dataset/2018-06-13-18-49-40.png,640,480,goalpost,296,64,309,116,4874
./Dataset/blob/dataset/2018-06-13-18-49-40.png,640,480,goalpost,518,127,533,186,4874
./Dataset/blob/dataset/2018-06-13-18-49-40.png,640,480,ball,214,252,266,303,4874
./Dataset/blob/dataset/2018-06-13-18-49-40.png,640,480,robot,6,224,21,265,4874
./Dataset/blob/dataset/bs02_leipzig_robocup16_000.081.png,800,600,ball,339,243,403,305,4875
./Dataset/blob/dataset/bs02_leipzig_robocup16_000.081.png,800,600,goalpost,305,1,344,254,4875
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.000.png,800,600,ball,375,277,440,343,4876
./Dataset/blob/dataset/bs14_leipzig_robocup16_010.000.png,800,600,goalpost,551,41,574,195,4876
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.610.png,800,600,ball,386,35,444,101,4877
./Dataset/blob/dataset/2018-06-13-18-50-10.png,640,480,goalpost,455,103,472,185,4878
./Dataset/blob/dataset/2018-06-13-18-50-10.png,640,480,ball,213,263,261,311,4878
./Dataset/blob/dataset/2019-05-24-19-04-17.png,640,480,ball,185,75,222,118,4879
./Dataset/blob/dataset/2019-05-24-19-04-17.png,640,480,goalpost,426,54,453,116,4879
./Dataset/blob/dataset/2019-05-24-19-04-17.png,640,480,robot,576,207,611,359,4879
./Dataset/blob/dataset/2019-05-24-19-04-17.png,640,480,ball,492,82,524,111,4879
./Dataset/blob/dataset/2019-05-24-19-04-17.png,640,480,goalpost,4,91,14,139,4879
./Dataset/blob/dataset/bneb_euro_ball_01_c_00341.png,800,600,ball,383,422,483,523,4880
./Dataset/blob/dataset/bneb_euro_ball_01_c_00341.png,800,600,ball,690,142,747,191,4880
./Dataset/blob/dataset/bneb_euro_ball_01_c_00341.png,800,600,robot,526,49,590,274,4880
./Dataset/blob/dataset/bs09_leipzig_robocup16_005.410.png,800,600,ball,338,68,379,113,4881
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,ball,289,114,320,147,4882
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,robot,517,32,537,113,4882
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,goalpost,547,59,557,110,4882
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,robot,602,146,639,222,4882
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,ball,344,439,416,480,4882
./Dataset/blob/dataset/2018-06-17-23-10-51_.png,640,480,goalpost,8,167,28,218,4882
./Dataset/blob/dataset/opx_frame002615.jpg,640,480,ball,237,404,305,466,4883
./Dataset/blob/dataset/opx_frame002615.jpg,640,480,robot,194,316,267,394,4883
./Dataset/blob/dataset/bneb_euro_ball_01_a_00031.png,800,600,ball,95,367,178,447,4884
./Dataset/blob/dataset/bneb_euro_ball_01_a_00031.png,800,600,robot,310,1,379,150,4884
./Dataset/blob/dataset/bneb_euro_ball_01_a_00031.png,800,600,goalpost,626,1,727,214,4884
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.120.png,800,600,ball,274,193,308,227,4885
./Dataset/blob/dataset/bs11_leipzig_robocup16_007.120.png,800,600,goalpost,641,9,667,210,4885
./Dataset/blob/dataset/opx_frame002625.jpg,640,480,ball,254,402,318,463,4886
./Dataset/blob/dataset/opx_frame002625.jpg,640,480,robot,193,322,266,400,4886
./Dataset/blob/dataset/output_iHOP__0012_copy.png,540,360,robot,255,50,372,332,4887
./Dataset/blob/dataset/output_iHOP__0012_copy.png,540,360,goalpost,87,1,117,231,4887
./Dataset/blob/dataset/output_iHOP__0012_copy.png,540,360,goalpost,394,1,433,256,4887
./Dataset/blob/dataset/bs01_img_fr_nov15_000.701.png,800,600,ball,591,18,673,96,4888
./Dataset/blob/dataset/bs01_img_fr_nov15_000.701.png,800,600,robot,285,1,451,215,4888
./Dataset/blob/dataset/bs07_leipzig_robocup16_003.510.png,800,600,ball,508,295,579,369,4889
./Dataset/blob/dataset/bs09_leipzig_robocup16_005.240.png,800,600,ball,112,527,180,598,4890
./Dataset/blob/dataset/bs09_leipzig_robocup16_005.240.png,800,600,goalpost,304,134,320,309,4890
./Dataset/blob/dataset/bs09_leipzig_robocup16_005.240.png,800,600,goalpost,1,136,38,317,4890
./Dataset/blob/dataset/opx_frame003830.jpg,640,480,robot,386,425,460,480,4891
./Dataset/blob/dataset/opx_frame003830.jpg,640,480,goalpost,476,108,485,142,4891
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.510.png,800,600,ball,305,235,400,328,4892
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.510.png,800,600,goalpost,581,1,618,82,4892
./Dataset/blob/dataset/opx_frame005425.jpg,640,480,goalpost,211,199,224,241,4893
./Dataset/blob/dataset/opx_frame005425.jpg,640,480,goalpost,624,376,637,423,4893
./Dataset/blob/dataset/opx_frame005425.jpg,640,480,ball,266,385,329,450,4893
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,robot,6,214,64,270,4894
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,goalpost,61,180,82,228,4894
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,ball,134,363,191,423,4894
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,robot,280,97,343,206,4894
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,robot,339,141,398,235,4894
./Dataset/blob/dataset/2018-06-13-18-49-21.png,640,480,robot,399,167,454,261,4894
./Dataset/blob/dataset/bs10_leipzig_robocup16_006.650.png,800,600,ball,401,192,473,262,4895
./Dataset/blob/dataset/bs10_leipzig_robocup16_006.650.png,800,600,goalpost,532,1,551,167,4895
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.450.png,800,600,ball,356,137,444,233,4896
./Dataset/blob/dataset/bs04_leipzig_robocup16_000.450.png,800,600,goalpost,78,1,110,18,4896
./Dataset/blob/dataset/2019-05-24-17-43-50.png,640,480,ball,242,183,283,224,4897
./Dataset/blob/dataset/2019-05-24-17-43-50.png,640,480,goalpost,198,49,224,106,4897
./Dataset/blob/dataset/2019-05-24-17-43-50.png,640,480,goalpost,45,125,68,174,4897
./Dataset/blob/dataset/2019-05-24-17-43-50.png,640,480,goalpost,573,219,598,285,4897
./Dataset/blob/dataset/2019-05-24-17-43-50.png,640,480,ball,627,276,639,319,4897
./Dataset/blob/dataset/bneb_euro_ball_01_h_00081.png,800,600,ball,307,75,394,167,4898
